object defined with implicit instantiated type, file, line
m_vValidEBackupfiles, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/DisplayFSBkupFiles.h, //57
m_vchanges, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/ManagePwdPolicies.h, //171
page, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //553
page, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //561
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //1556
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3744
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3771
chunks, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3735
last, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3739
buffer, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3805
pos, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3790
g, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //2041
g, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //2073
g, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //2005
g, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //1953
g, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //1850
g, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //1822
g, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //1882
alloc, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //1596
alloc, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //1615
_root, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //435
page, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //443
page, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //325
header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //398
page, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //397
header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //423
page, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //427
scratch, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3114
extra_buffers, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //538
next, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //527
allocator, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //288
result, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //276
next, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //293
prev, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //292
alloc, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //2135
alloc, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //2729
parser, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //2739
chunk, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3712
next, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3717
next, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.cpp, //3727
narrow_stream, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.hpp, //286
wide_stream, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/pugixml/pugixml.hpp, //287
KeySequence, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/os/mac/macsendstring.cpp, //96
vAddPresent, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/filter/PWFilterLC.h, //92
vCriteriaSet, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/filter/PWFilterLC.h, //91
vFcbx_data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/filter/PWFilterLC.h, //94
vLcbx_data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/filter/PWFilterLC.h, //95
vWCFcbx_data, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/filter/PWFilterLC.h, //96
vcbxChanged, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/filter/PWFilterLC.h, //90
vlast_ft, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/filter/PWFilterLC.h, //88
vlast_mt, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/filter/PWFilterLC.h, //89
m_vtooltips, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/ControlExtns.h, //294
m_vmenu_items, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/ControlExtns.h, //149
m_vmenu_items, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/ControlExtns.h, //184
vsxnotes_lines, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSAuxParse.cpp, //237
rc_iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSAuxParse.cpp, //87
v_rctokens, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSAuxParse.cpp, //86
vsxnotes_lines, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSAuxParse.cpp, //195
rc_iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSAuxParse.cpp, //638
v_pos, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSAuxParse.cpp, //639
sections, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/CompareDlg.cpp, //336
m_vExpLocalListEntries, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/ExpPWListDlg.h, //88
crend, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSLog.cpp, //60
criter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSLog.cpp, //59
m_log, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSLog.h, //30
v_Shortcuts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/XMLprefs.cpp, //343
m_vrc, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/DisplayFSBkupFiles.h, //58
inserter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/pwsmenushortcuts.cpp, //333
userShortcuts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/pwsmenushortcuts.cpp, //435
userShortcuts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/pwsmenushortcuts.cpp, //461
tests, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/test/SHA256Test.h, //31
mapRenamedPolicies, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/MainEdit.cpp, //1858
vAddedPolicyNames, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/MainEdit.cpp, //1856
vactionverboffsets, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/MainEdit.cpp, //1705
bVNodeStates, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/MainEdit.cpp, //412
citer, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/MainEdit.cpp, //431
mapOldToNewBaseUUIDs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/MainEdit.cpp, //430
m_vGroupDisplayState, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/DboxMain.h, //863
m_vactionverboffsets, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/DboxMain.h, //465
vk101, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/VirtualKeyboard/VKeyBoardDlg.cpp, //145
ItemDataFields, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/PasswordSafeSearch.cpp, //500
dlg, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/PasswordSafeSearch.cpp, //277
bsDeadKey, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/os/windows/pws_osk/voskeys.h, //27
bsValidSpecials, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/os/windows/pws_osk/voskeys.h, //44
m_DCA, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/Windows/ShowCompareDlg.h, //60
vPWPolicies, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //2312
hdr_tokens, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //1972
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //1981
parent_groups, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //2139
tokens, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //2062
vs_Header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //1921
pgs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //1622
it, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //931
len, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //1101
tokens, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //1037
vs_Header, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/CoreImpExp.cpp, //839
m_PSSrect, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSprefs.h, //296
m_rect, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSprefs.h, //296
m_vShortcuts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSprefs.h, //308
m_vUnknownBPrefs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSprefs.h, //311
m_vUnknownIPrefs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSprefs.h, //312
m_vUnknownSPrefs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSprefs.h, //313
vSortedShortcuts, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/PWSprefs.cpp, //767
et, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/passwordsafeframe.cpp, //3158
bsSupportedFunctions, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/passwordsafeframe.cpp, //339
ImportType, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/passwordsafeframe.cpp, //2784
vgroups, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/ui/wxWidgets/passwordsafeframe.cpp, //2896
I, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/Tools/Windows/I18N/ResText/POFile.cpp, //72
entry, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/Tools/Windows/I18N/ResText/POFile.cpp, //62
I, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/Tools/Windows/I18N/ResText/POFile.cpp, //198
II, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/Tools/Windows/I18N/ResText/POFile.cpp, //203
II, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/Tools/Windows/I18N/ResText/POFile.cpp, //207
automaticcomments, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/Tools/Windows/I18N/ResText/POFile.h, //28
translatorcomments, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/Tools/Windows/I18N/ResText/POFile.h, //27
m_saved_vnodes_modified, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.h, //63
m_vNewEmptyGroups, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.h, //188
m_vOldEmptyGroups, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.h, //187
iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.cpp, //606
iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.cpp, //616
m_dependents, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.h, //240
cmd_Iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.cpp, //93
cmd_Iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.cpp, //159
cmd_Iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.cpp, //136
cmd_Iter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.cpp, //185
cmd_rIter, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.cpp, //109
m_vRCs, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.h, //466
m_vpcmds, ///media/data/home/wudi/CPPTemplateExperiment_NewPaper_revised/Projects/PasswordSafe/latest version/src/core/Command.h, //465
